DLsv,DLcv,DRcv,DRsv
7,8,54,51
56,58,71,68
4,4,98,94
50,55,61,57
73,76,42,39
88,92,11,9
44,45,58,56
7,7,96,93
17,19,96,92
106,109,29,27
14,16,110,104
16,17,23,21
30,33,22,22
58,62,10,8
4,5,91,87
4,4,79,76
6,0,143,137
48,52,91,87
54,55,10,9
14,17,59,56
60,64,11,9
98,101,11,9
29,32,25,21
52,56,1,4
4,5,42,38
19,21,27,25
41,45,32,29
31,33,17,15
4,5,64,60
17,19,51,48
102,105,1,3
9,11,94,90
64,68,1,4
38,41,75,72
14,16,87,82
96,98,7,6
58,63,59,54
4,5,119,115
47,50,74,71
72,76,29,27
4,4,65,61
7,8,75,72
42,44,78,75
63,67,45,43
28,30,31,26
24,25,66,63
31,33,45,43
6,7,58,55
118,121,16,14
16,18,43,40
84,88,35,33
13,15,47,44
28,31,9,7
4,4,52,49
19,22,40,37
6,7,35,34
4,5,128,125
8,10,112,109
25,27,37,35
21,24,41,38
16,17,39,37
4,5,69,65
26,29,45,41
4,4,70,68
30,33,37,33
18,19,51,48
4,4,71,69
71,73,1,4
51,56,56,52
17,18,96,92
39,43,71,68
77,82,31,28
28,30,53,49
4,5,112,108
12,14,31,29
9,10,70,66
49,52,28,25
4,4,80,76
4,5,60,57
4,5,91,87
4,5,89,85
81,85,9,8
4,4,120,116
4,4,127,124
121,124,6,5
6,7,59,55
42,46,20,19
4,5,74,71
23,25,42,40
6,0,82,78
29,32,44,40
2,3,58,55
8,8,48,45
45,48,38,34
16,19,49,45
9,9,123,119
74,78,54,50
88,92,40,38
10,11,77,74
66,70,23,20
14,15,19,16
33,37,43,39
64,68,12,10
53,57,52,48
7,8,71,67
77,79,48,45
73,76,52,49
60,64,31,29
10,11,87,84
104,110,1,6
68,71,42,39
26,29,37,36
4,4,62,58
40,44,22,19
56,59,8,7
6,7,66,63
50,54,19,17
22,24,106,100
97,103,27,22
79,83,49,46
16,18,62,58
64,68,14,11
4,4,60,56
23,25,82,76
84,87,62,59
120,123,25,23
15,16,54,51
4,0,168,164
77,82,84,78
13,15,153,149
105,109,59,56
22,25,42,38
11,13,23,21
4,5,112,108
50,54,63,60
7,9,37,35
71,74,39,37
51,55,69,64
21,23,75,71
44,47,75,73
112,116,5,5
20,21,98,92
17,20,46,44
14,15,111,108
4,4,86,82
58,62,61,56
25,28,28,23
4,3,38,35
45,49,33,29
27,31,55,50
4,5,54,51
7,8,60,56
24,27,42,40
33,37,72,68
83,87,22,20
95,98,11,10
11,12,98,95
76,81,26,22
45,49,31,27
17,19,82,79
6,8,111,108
19,21,76,74
99,101,34,32
51,54,80,77
5,5,83,79
53,57,40,37
6,0,90,85
134,138,7,6
39,42,9,6
5,5,86,82
4,5,85,82
55,58,32,29
42,45,99,95
117,121,23,21
4,5,125,121
32,36,94,90
65,69,13,12
16,18,96,93
35,38,75,72
34,36,60,55
79,83,15,12
49,51,48,45
30,31,67,64
75,79,18,16
73,76,22,20
6,6,68,65
63,67,7,6
15,16,43,40
67,70,12,11
19,22,81,76
73,75,7,6
5,5,77,74
6,7,102,98
6,0,45,41
50,53,12,11
4,5,60,57
92,95,1,4
8,9,42,39
45,47,27,26
57,60,14,11
6,7,41,39
4,5,170,166
2,3,88,84
5,5,69,66
4,7,69,66
3,2,35,33
26,29,59,55
27,30,79,76
13,15,31,29
11,12,42,39
38,41,14,13
4,4,85,83
38,40,49,48
4,2,90,86
71,75,17,14
16,19,79,76
16,17,61,57
9,10,67,63
23,24,68,64
14,15,60,57
62,65,19,18
17,18,62,57
53,56,107,103
64,68,71,67
93,96,44,43
28,31,68,65
14,16,83,79
48,51,51,48
44,47,81,78
38,41,84,81
11,12,76,72
41,44,44,40
77,81,7,6
16,17,60,55
54,58,72,69
13,16,102,98
32,36,82,79
30,33,93,91
52,55,7,6
26,28,35,33
59,62,1,4
20,22,131,128
66,69,66,63
8,9,129,126
2,3,86,82
19,22,65,62
13,16,56,52
4,4,79,75
62,66,69,65
130,134,1,4
60,63,73,70
128,131,5,3
25,29,110,107
4,7,132,128
68,72,67,63
13,16,84,80
40,43,58,57
26,29,80,78
13,14,27,24
17,20,28,26
13,16,56,53
14,15,80,77
60,63,31,28
4,3,82,78
37,40,46,43
42,46,12,10
25,28,85,81
93,97,16,14
33,36,74,71
15,16,78,74
75,79,17,15
21,23,111,107
6,7,127,124
124,128,6,4
12,15,52,50
48,52,14,10
28,31,41,38
26,29,21,18
37,39,51,48
79,81,15,14
54,56,10,9
106,109,28,26
13,16,136,132
77,80,72,68
130,135,16,13
102,106,46,42
127,131,21,18
35,38,61,59
13,16,53,50
38,40,103,99
81,85,58,54
24,25,51,49
60,63,13,12
37,39,7,6
16,19,65,61
40,44,40,36
64,68,16,13
22,25,59,55
70,74,10,8
9,11,71,68
37,40,49,47
68,72,23,22
69,73,42,39
11,11,104,100
4,0,61,57
26,28,8,7
32,36,12,11
5,5,39,38
16,19,25,22
9,9,56,53
3,0,134,131
57,60,74,71
13,15,33,30
46,51,50,47
20,23,71,68
44,48,82,78
2,3,129,125
56,60,72,68
49,54,75,71
12,13,118,115
6,7,102,98
22,23,111,107
85,89,45,43
4,4,57,54
26,28,18,15
70,73,30,27
47,52,14,12
51,53,49,46
50,53,57,53
45,49,23,21
77,82,12,11
150,153,1,3
27,28,31,28
29,32,62,59
28,31,94,91
90,94,29,27
15,16,72,68
37,40,28,26
32,35,30,28
39,42,47,44
36,39,70,67
97,100,9,7
46,49,13,11
62,65,31,28
75,78,50,46
53,55,74,71
17,20,145,141
45,48,118,116
14,15,137,135
102,105,46,42
14,15,100,97
33,35,77,73
37,40,28,25
51,55,14,12
7,7,57,53
26,28,50,46
23,26,90,86
72,76,40,38
8,8,108,105
44,46,20,18
62,66,71,68
4,4,134,130
56,59,46,42
4,5,57,53
36,38,43,40
29,32,5,4
11,12,25,22
15,18,21,18
3,3,83,79
52,56,30,27
3,3,53,50
25,29,26,24
45,48,64,61
8,9,41,38
7,8,92,88
31,34,112,109
28,31,117,114
19,21,66,63
128,131,6,5
47,51,53,49
20,21,84,81
88,91,13,11
38,40,74,70
16,17,32,29
80,83,7,5
9,10,112,109
92,95,8,8
89,92,13,11
12,13,91,88
88,90,28,24
46,49,35,33
10,11,74,71
17,20,107,103
37,40,88,85
99,102,37,35
4,4,55,51
13,16,61,58
4,4,86,82
47,49,25,22
9,9,113,109
34,37,86,83
50,53,69,65
4,4,41,38
30,33,12,10
7,8,99,96
4,4,43,40
23,26,21,18
27,29,46,42
4,4,60,57
57,60,57,53
78,82,47,44
31,34,36,33
51,55,15,13
6,7,101,97
90,93,15,13
22,25,34,33
6,8,74,71
14,15,47,46
99,103,45,41
123,127,21,19
19,22,126,123
34,38,34,30
55,58,16,14
9,9,103,99
34,37,76,73
96,100,12,11
18,20,94,91
9,11,39,36
62,66,14,12
46,49,33,30
34,36,47,44
49,53,27,25
4,5,81,77
15,19,67,65
64,67,18,16
42,44,42,38
4,4,36,34
16,18,40,37
19,20,84,81
9,9,52,49
33,36,25,22
63,66,1,4
8,9,41,38
5,6,45,42
31,34,11,10
56,59,53,49
79,83,29,27
18,20,45,40
46,52,13,11
18,21,38,36
9,11,60,57
17,20,40,37
13,16,41,39
28,30,27,24
13,14,95,93
95,99,38,35
4,4,53,50
28,31,60,57
32,36,91,87
80,84,45,42
67,70,1,4
32,35,68,64
4,4,68,64
56,59,1,4
4,4,122,118
10,12,81,76
27,30,65,61
91,94,1,4
51,55,42,38
80,83,16,13
36,38,43,40
86,90,37,34
39,42,31,28
46,49,26,24
6,6,57,53
30,34,29,26
46,50,13,11
17,19,75,71
17,18,32,30
52,56,32,30
69,72,16,15
4,4,84,80
4,0,44,40
26,30,31,30
12,15,76,72
19,22,73,69
56,60,35,33
69,72,17,15
3,4,56,53
7,8,118,114
35,38,88,85
46,50,63,60
48,52,64,61
8,9,108,105
3,3,70,66
23,27,46,44
24,28,90,85
102,105,15,13
19,21,54,52
13,16,128,124
85,88,56,52
125,129,15,14
4,4,116,112
80,83,38,36
99,102,18,16
95,98,1,4
4,4,91,87
91,94,1,4
4,4,65,62
65,68,1,4
4,5,74,70
3,1,90,86
4,4,89,85
65,69,24,23
15,17,89,87
4,1,104,100
90,94,11,9
4,4,139,135
25,28,115,112
4,4,83,79
30,33,48,46
14,16,58,54
51,55,19,16
12,15,99,95
52,55,29,27
27,29,59,56
67,70,18,15
5,5,109,106
70,73,41,37
88,92,22,20
32,34,29,28
20,23,56,52
33,35,45,43
13,15,48,45
33,38,22,19
14,15,48,45
101,106,26,23
4,4,130,126
81,84,17,15
103,108,1,6
44,45,67,64
4,5,106,103
4,4,65,61
5,5,56,53
30,33,29,27
21,24,58,54
5,6,98,95
2,3,110,106
103,106,7,7
62,66,29,26
38,41,55,52
3,4,49,45
20,24,29,25
42,46,7,6
9,9,35,33
10,13,129,125
67,71,71,67
4,4,38,34
28,32,10,10
56,60,51,47
35,38,74,71
9,9,149,145
85,89,69,65
72,76,14,12
3,4,87,84
41,43,84,81
107,110,17,16
16,17,56,51
40,43,33,32
22,25,46,42
58,61,83,80
9,9,28,25
38,41,52,49
50,53,40,37
10,13,77,73
4,4,52,49
13,16,84,81
20,22,44,41
14,17,92,88
12,15,74,70
51,55,37,34
15,18,75,72
38,41,52,49
10,13,37,34
7,8,57,54
4,5,34,31
7,8,97,93
24,27,78,74
52,56,23,20
5,5,85,82
55,58,33,31
38,40,50,47
14,15,103,100
4,4,66,62
39,42,29,28
9,11,55,53
72,75,42,38
96,100,17,16
54,58,59,57
72,75,75,72
12,14,104,100
40,43,83,79
64,68,58,54
102,106,20,18
12,13,36,33
6,6,71,67
28,32,69,66
4,4,97,94
42,44,8,8
4,4,83,80
12,14,69,66
29,31,55,52
16,19,90,84
40,43,11,9
35,39,31,28
79,83,16,14
3,0,100,98
23,26,61,58
29,31,36,34
18,21,87,83
5,6,72,69
11,12,71,69
9,11,90,86
4,4,42,39
45,48,28,27
4,4,35,31
4,4,83,79
28,31,30,27
12,13,47,45
14,16,52,49
37,39,41,38
4,4,61,57
55,58,8,7
52,55,7,6
5,5,90,86
74,77,13,11
61,65,35,32
13,15,87,83
9,10,93,90
80,83,19,16
38,40,8,7
15,17,47,44
108,113,33,30
60,64,53,50
109,112,8,7
14,15,104,101
56,58,44,42
2,3,52,48
27,31,24,22
11,13,42,39
46,48,7,6
4,4,28,26
12,13,89,85
60,63,39,35
93,97,5,5
5,5,118,114
15,18,70,67
79,83,38,35
62,66,40,38
12,13,47,44
50,53,6,5
14,16,114,110
33,36,41,39
20,22,54,52
64,67,5,5
50,54,38,35
57,60,33,31
56,58,28,27
92,95,11,9
37,40,78,76
34,37,83,80
65,67,33,30
31,33,66,62
46,49,10,9
5,6,86,82
58,61,32,29
4,4,58,54
15,18,29,25
33,37,10,9
113,116,18,15
51,54,79,76
66,70,12,11
27,30,54,50
14,15,40,38
130,133,23,22
51,54,16,14
19,21,76,72
34,38,22,20
68,72,21,20
4,7,88,84
19,21,48,44
35,37,34,31
14,15,101,100
31,33,60,58
75,78,14,14
48,52,44,40
56,60,38,36
23,26,72,69
39,42,45,41
64,68,19,16
13,16,45,43
28,30,31,27
5,6,32,29
20,23,102,98
9,9,141,137
63,66,84,81
88,91,59,57
5,7,114,111
10,11,53,51
6,7,119,115
43,46,6,4
9,11,39,35
10,13,57,55
3,3,70,67
51,54,37,35
71,75,40,37
80,82,21,19
49,52,50,48
4,4,98,94
82,85,16,14
103,108,53,50
56,58,105,101
25,28,57,53
26,28,59,55
23,25,64,61
65,67,21,18
13,16,59,56
34,37,20,19
68,72,34,31
8,9,98,95
28,31,76,73
93,96,10,9
24,27,14,12
23,26,49,46
6,8,44,40
4,4,49,45
39,43,10,9
14,15,86,84
27,28,93,90
17,19,47,43
33,37,29,26
14,15,93,91
14,16,96,92
55,59,53,51
76,79,34,31
8,9,104,101
32,33,86,83
83,87,32,30
66,69,51,48
43,47,72,68
35,38,37,34
52,55,92,88
124,128,19,17
30,33,115,112
49,52,96,93
84,87,60,56
5,6,47,42
31,32,50,46
58,61,51,48
104,107,6,5
92,96,16,15
15,16,70,67
48,52,34,30
43,46,17,15
9,10,113,109
5,5,66,63
61,64,56,54
50,53,33,31
34,36,60,56
4,4,80,77
20,23,60,56
71,75,8,7
17,18,126,123
14,15,114,111
30,32,49,46
29,33,6,5
13,16,106,102
88,91,31,28
9,11,38,37
137,141,8,8
133,137,12,11
24,27,88,84
55,59,56,54
13,15,119,115
86,90,44,41
3,2,132,128
37,38,96,92
7,7,65,61
24,26,46,42
46,50,22,19
52,55,43,40
31,33,14,13
21,25,29,27
47,51,45,41
9,11,67,64
40,44,9,7
70,74,75,71
108,112,37,33
128,132,17,15
158,162,6,6
3,2,166,162
18,22,146,142
73,76,50,47
124,130,23,21
19,20,135,131
68,72,83,79
116,120,35,33
3,3,75,72
32,35,43,40
38,41,37,35
55,58,19,18
9,9,68,65
3,3,110,107
52,55,58,55
58,61,52,49
71,74,38,35
17,21,104,100
32,35,27,25
9,11,41,38
40,43,24,21
95,99,44,41
12,14,129,126
44,47,96,93
13,15,45,41
9,11,49,46
91,95,41,39
10,11,61,58
18,20,31,30
4,1,49,46
31,33,127,123
155,159,1,4
40,43,46,42
4,4,158,154
4,4,69,66
40,44,117,113
86,90,71,67
14,15,113,110
48,51,101,97
15,17,81,78
44,47,62,59
98,102,6,6
6,8,66,62
9,11,116,112
29,32,40,38
34,38,43,39
49,53,28,25
66,70,11,10
4,1,79,76
25,29,51,49
10,12,55,51
26,30,105,101
10,12,111,107
41,45,78,74
68,72,51,47
102,106,17,16
47,51,65,62
70,72,44,41
44,48,38,34
10,10,75,70
76,81,4,4
4,1,66,62
26,30,37,33
61,62,26,24
4,1,115,111
100,104,12,11
44,47,12,11
6,7,53,49
6,8,136,131
4,4,141,137
50,54,91,87
70,74,71,67
113,117,28,25
90,94,51,48
54,56,19,17
110,114,28,26
49,52,91,88
65,69,79,76
59,62,27,24
6,6,83,80
4,5,88,85
4,1,93,89
31,35,26,24
29,33,37,34
25,29,42,38
35,37,112,107
95,100,49,46
43,46,46,42
64,68,24,21
4,4,99,95
8,9,117,114
8,10,107,103
62,66,20,19
39,41,45,42
14,17,51,49
12,14,55,52
35,39,17,15
13,15,56,53
6,7,67,63
62,66,10,9
11,14,92,88
4,4,90,86
70,73,20,18
20,22,67,65
36,39,93,90
120,124,8,7
115,119,13,12
41,45,34,30
74,78,1,4
38,41,38,36
79,83,30,28
8,9,107,104
18,20,59,56
7,8,38,36
36,39,75,71
102,106,8,7
27,29,37,34
12,15,68,65
57,60,23,21
4,4,120,116
75,79,45,42
6,7,68,62
57,60,32,30
52,55,37,34
14,15,187,183
111,114,88,85
39,43,71,67
37,40,75,72
4,5,101,97
19,22,46,43
2,3,50,46
4,4,88,84
55,59,88,83
18,21,61,58
27,28,20,17
69,72,12,10
61,64,45,41
86,90,19,17
61,64,66,62
24,26,105,101
59,62,94,89
27,28,104,99
115,118,16,15
4,4,90,86
72,76,18,16
18,20,20,16
28,32,8,7
22,24,134,131
4,4,211,207
38,42,50,46
78,81,11,10
17,18,75,72
4,4,76,73
10,11,55,53
54,56,22,20
135,138,47,44
149,153,32,30
7,8,108,104
37,41,75,72
91,95,67,63
150,154,8,7
46,48,15,13
57,59,20,18
35,37,41,38
85,88,5,4
6,7,109,106
64,67,48,44
103,107,8,7
15,17,67,63
9,10,75,72
107,110,61,58
70,73,8,7
78,81,65,62
41,43,49,46
64,67,25,24
10,13,78,75
113,117,56,53
13,14,80,76
8,9,86,83
4,4,68,64
11,12,61,58
8,9,65,62
58,62,1,4
24,26,168,164
57,61,133,129
37,40,154,150
113,117,16,15
63,67,66,63
17,20,23,21
78,82,27,23
96,100,9,7
89,93,19,16
37,40,100,97
22,23,59,56
29,32,29,26
4,5,129,125
18,20,95,92
18,20,60,57
38,40,10,9
17,19,76,73
9,10,148,145
77,81,131,127
119,123,89,85
14,15,189,186
58,61,35,33
97,101,33,31
38,41,31,28
11,12,138,134
74,78,74,71
130,134,18,16
14,17,54,51
61,64,43,41
59,61,48,45
99,102,7,6
130,133,10,7
47,49,55,50
19,21,85,82
4,5,84,81
43,46,113,110
8,9,83,80
8,9,142,139
127,131,20,16
107,111,40,38
14,15,180,177
50,54,55,52
35,37,108,104
23,26,27,25
105,107,17,17
22,24,61,58
15,17,77,75
6,7,79,76
30,32,36,33
15,16,82,79
77,80,14,12
36,39,77,73
31,33,55,51
33,36,29,27
11,13,26,23
49,53,91,87
10,10,166,163
86,89,1,4
10,10,60,56
62,65,44,40
87,91,18,17
17,20,70,66
37,40,103,100
40,44,85,81
57,61,32,29
77,80,28,26
49,52,64,61
9,9,125,122
39,43,42,36
6,7,58,55
31,34,16,15
61,64,5,4
11,15,74,70
39,41,10,10
4,5,47,44
9,9,94,90
47,51,52,50
23,27,76,72
43,47,56,53
114,117,16,13
131,134,18,16
94,98,45,42
27,29,74,71
86,90,25,22
12,13,135,132
138,141,8,7
10,10,84,80
60,63,39,35
70,74,28,26
69,73,63,59
14,16,82,77
76,80,9,8
5,5,55,52
10,11,68,65
64,67,11,10
31,33,47,44
64,68,30,27
134,137,14,13
55,58,17,16
10,11,67,64
6,0,129,124
23,26,80,77
33,35,13,11
9,10,133,130
82,85,9,9
79,82,13,11
62,65,75,72
30,34,52,50
10,11,129,126
64,67,81,77
130,133,16,15
14,17,78,75
78,81,5,4
6,0,59,55
8,8,94,90
37,39,57,54
64,66,30,27
70,73,3,4
63,66,15,14
9,9,144,140
31,34,119,115
99,103,50,47
68,71,62,59
10,12,49,45
4,5,136,132
68,71,1,4
198,201,12,11
86,89,124,121
17,18,49,46
6,0,121,115
95,98,26,25
21,23,75,70
4,4,96,93
97,101,11,10
10,11,66,63
6,0,144,138
74,77,69,66
36,39,31,30
58,61,40,36
66,69,18,17
69,72,76,73
2,3,78,74
7,7,97,95
90,94,9,8
27,30,97,94
54,57,59,56
8,9,55,53
6,6,163,157
37,40,32,29
23,25,63,59
29,32,56,53
54,56,47,43
25,28,72,68
16,17,92,89
4,5,103,99
60,63,21,19
4,4,31,28
4,5,121,117
2,3,87,84
55,59,31,29
4,4,126,122
82,85,65,63
4,5,145,142
140,143,8,6
45,49,57,54
75,78,28,25
4,5,134,130
39,41,93,89
7,8,89,86
41,43,49,46
30,32,50,48
27,29,67,63
74,79,45,40
53,57,69,66
39,43,34,31
17,19,54,49
77,79,8,7
6,0,108,103
4,4,80,76
4,1,140,136
7,11,130,126
57,61,80,76
85,89,52,48
113,117,24,23
23,25,115,110
26,28,82,79
18,21,106,103
127,131,7,7
6,0,111,106
15,17,163,160
101,105,75,72
9,10,126,123
52,55,81,78
128,131,5,5
20,23,114,111
16,18,130,126
50,54,94,90
112,116,32,29
85,89,57,54
4,3,56,52
45,49,10,9
2,3,71,67
34,39,27,24
81,84,18,16
78,81,22,20
24,25,74,71
35,38,86,83
103,106,30,28
46,48,29,25
12,13,66,63
11,12,60,57
42,45,27,25
51,54,50,47
14,16,52,49
64,68,20,18
6,0,72,67
6,7,67,64
8,8,93,89
18,21,71,69
72,75,17,16
82,85,7,4
15,16,107,104
33,36,85,80
101,104,60,57
133,136,28,27
136,139,24,22
11,13,46,43
56,60,34,31
4,5,85,81
70,74,16,15
27,30,67,64
58,62,46,42
26,28,80,76
8,9,103,99
70,74,38,35
14,15,104,100
71,74,11,8
17,19,65,61
32,34,39,36
4,5,98,94
32,36,67,64
24,27,109,105
66,70,66,62
46,49,87,84
55,59,55,51
89,93,21,19
9,10,128,124
33,36,53,49
23,26,65,61
9,10,106,102
63,67,143,139
36,38,63,60
8,9,89,86
29,32,134,130
97,101,65,62
13,14,108,104
67,70,96,93
99,102,64,61
122,125,41,38
15,16,25,22
3,4,144,141
5,5,85,81
49,53,37,35
40,43,42,39
7,8,84,80
59,62,35,32
5,5,91,87
46,49,88,85
125,129,7,5
36,39,133,129
68,71,63,60
4,5,81,78
41,44,43,40
5,5,55,52
48,51,40,38
71,77,18,16
56,60,35,30
32,36,85,81
56,60,61,57
94,97,24,21
8,9,49,47
26,30,46,43
55,58,57,54
7,8,35,32
8,8,60,57
27,28,40,37
48,50,106,103
104,107,49,46
36,38,32,30
61,64,9,8
59,62,57,54
114,118,1,4
6,7,171,167
67,70,39,36
13,13,57,52
17,18,27,23
47,50,9,7
4,5,159,155
80,83,81,77
84,87,10,9
8,9,88,85
11,12,116,112
2,3,75,71
47,50,29,27
24,27,48,45
9,10,98,96
5,5,91,87
57,60,72,69
52,55,31,28
58,61,25,23
14,15,60,57
6,0,53,50
68,73,1,6
75,78,65,62
129,133,9,7
16,17,111,108
13,15,30,26
4,4,69,65
43,46,45,41
52,56,59,56
16,18,98,95
39,41,66,62
16,18,93,89
55,60,55,52
53,56,53,50
23,24,96,92
15,18,94,91
9,10,101,97
8,9,170,167
47,50,128,124
13,14,33,31
111,114,32,29
8,9,131,128
15,17,122,119
103,107,48,44
26,28,129,126
10,11,105,101
42,45,149,146
29,31,130,126
14,15,146,143
8,9,114,111
31,33,89,86
39,43,21,18
6,7,85,81
70,74,18,16
35,37,43,40
107,110,83,80
74,77,117,114
10,12,136,133
80,84,106,101
54,57,135,131
22,23,33,30
11,12,46,43
46,49,54,50
88,92,11,10
46,48,63,60
135,138,42,39
45,48,61,57
95,98,11,9
10,11,57,54
78,81,24,23
10,11,96,93
2,3,129,125
41,45,63,60
30,33,69,66
72,76,65,61
138,141,3,3
101,104,39,36
35,39,43,39
70,73,9,7
8,9,70,67
12,14,76,73
33,35,72,70
85,89,78,75
69,72,95,92
8,9,159,156
91,95,72,69
7,8,73,71
31,33,45,42
27,30,101,98
121,125,29,27
10,11,82,79
28,31,64,61
125,128,14,13
72,76,45,41
93,96,25,23
14,16,91,88
22,24,37,34
19,20,45,42
29,32,153,149
75,78,107,104
25,28,90,86
33,36,84,80
46,48,12,10
5,5,136,132
52,55,77,74
88,90,7,5
64,67,16,13
4,0,58,54
55,59,63,59
25,27,98,95
94,97,27,24
87,90,27,25
4,3,187,181
60,62,72,69
54,57,25,24
123,126,9,7
74,78,54,50
7,8,126,122
49,53,55,52
10,11,95,92
42,45,61,58
10,11,102,99
46,49,64,61
11,12,44,42
41,43,12,10
10,11,47,44
36,39,59,56
20,23,112,109
72,75,60,57
96,99,36,34
14,15,119,115
54,57,60,57
14,18,99,95
25,28,159,156
113,116,13,12
14,15,113,110
55,58,70,67
21,23,34,31
45,48,135,131
11,12,172,169
41,45,35,31
32,34,93,90
95,98,30,28
40,44,30,28
11,12,65,62
91,97,65,61
143,146,18,16
10,13,151,147
48,52,112,108
6,7,49,45
3,2,67,64
50,53,53,51
26,28,77,73
12,13,35,33
11,12,70,68
18,20,107,103
83,86,41,38
4,4,142,138
10,12,119,116
10,11,95,92
12,13,64,61
19,21,12,11
69,74,33,30
78,81,28,25
9,10,124,121
94,97,37,35
26,28,57,53
47,52,89,85
60,63,80,77
94,97,46,43
5,5,120,116
31,34,73,68
48,52,85,81
118,122,15,12
100,104,33,29
29,31,48,44
10,11,81,79
6,4,81,77
138,141,9,8
95,98,51,48
25,27,33,31
34,37,40,38
19,21,27,23
6,7,61,58
8,9,86,83
42,47,15,12
29,31,72,67
55,58,47,44
6,7,158,154
22,24,141,137
65,69,96,92
137,141,24,22
6,7,69,66
63,66,46,43
10,11,87,84
51,54,43,40
35,38,79,76
91,94,42,39
122,125,11,10
60,64,32,27
10,11,49,47
61,65,37,34
26,28,92,89
82,85,34,32
91,95,31,28
78,81,11,10
73,77,123,120
99,101,100,98
38,42,53,49
34,38,61,58
67,70,26,24
22,26,70,66
62,66,30,28
108,112,53,51
60,63,33,31
39,42,10,9
102,105,50,48
141,145,9,8
47,50,104,100
26,28,80,77
60,64,83,80
49,52,21,19
6,0,53,49
40,43,93,89
160,163,5,5
124,129,36,32
4,5,86,83
19,20,111,106
8,9,67,65
9,10,110,107
79,83,10,9
61,64,70,67
122,125,21,19
97,101,44,41
46,50,68,63
5,5,115,111
79,83,37,34
4,2,119,115
60,64,57,54
12,15,106,102
74,78,43,40
4,5,66,62
48,52,19,16
53,58,85,81
4,4,141,137
112,115,30,28
9,11,82,79
44,47,45,43
102,106,37,35
67,70,76,73
24,27,37,34
17,19,34,31
102,107,38,35
53,56,92,89
117,120,27,24
51,54,43,40
84,87,10,9
111,115,39,35
55,61,28,24
37,41,104,99
14,16,50,48
102,106,9,7
100,103,28,26
40,42,146,142
18,19,170,167
4,5,86,83
49,52,79,76
81,84,25,23
8,9,34,32
33,37,37,34
8,9,67,64
31,34,42,40
61,64,11,10
57,60,48,46
42,44,102,98
41,44,40,38
30,33,73,70
16,18,87,85
70,73,36,33
39,41,11,9
19,21,109,105
116,120,10,8
6,7,130,127
26,27,93,90
93,96,24,21
63,67,53,50
14,15,105,101
47,50,56,52
63,67,39,36
37,42,31,27
113,116,57,54
36,39,50,47
4,4,45,42
82,85,47,44
4,1,38,35
32,35,52,49
103,107,36,33
126,129,14,11
4,1,142,138
8,9,46,43
46,49,96,93
5,5,139,135
59,63,81,77
8,9,110,107
43,47,54,51
8,9,155,152
8,9,62,59
8,9,89,86
37,40,57,54
47,50,97,94
11,13,39,37
30,33,42,38
68,72,123,119
11,12,183,180
36,38,24,22
12,13,40,37
8,9,87,84
56,59,37,35
40,43,98,94
85,90,71,67
36,39,40,36
74,78,1,4
19,21,40,39
30,33,27,23
45,49,11,9
33,36,150,146
7,8,95,92
78,81,22,21
33,35,59,56
103,106,5,5
17,19,91,87
8,9,75,73
32,35,66,62
76,80,21,19
6,7,110,106
146,151,1,6
10,12,141,137
8,9,146,143
5,5,117,113
40,44,78,74
33,36,38,35
31,34,46,44
3,4,129,125
33,37,96,92
77,81,13,11
37,42,39,37
20,23,66,62
4,0,89,85
4,5,116,112
5,5,83,79
26,29,59,56
7,9,95,89
3,4,75,71
4,5,54,51
61,65,63,59
6,7,121,118
30,32,85,81
52,55,42,38
24,27,40,36
58,62,5,5
17,19,48,45
64,68,17,16
129,132,9,8
42,45,95,92
23,26,165,162
35,37,67,64
55,58,46,44
4,4,123,119
16,18,29,27
4,4,104,101
13,14,83,79
8,9,89,86
13,15,76,74
74,79,84,79
68,71,114,111
38,41,90,86
71,77,53,49
119,122,11,10
27,29,19,17
38,41,79,76
45,48,72,68
106,110,10,9
6,7,113,110
154,158,23,21
40,43,70,67
42,46,101,97
136,139,9,9
4,5,133,129
14,17,121,118
74,77,124,120
141,145,56,53
29,32,118,113
84,89,26,23
31,34,83,79
56,59,58,55
12,13,70,67
49,52,45,42
107,110,41,39
73,76,74,71
128,131,20,18
11,12,74,71
17,18,79,76
13,14,79,75
47,50,98,93
4,5,120,116
55,58,24,23
22,24,52,50
19,23,88,85
20,23,22,18
27,29,132,129
3,3,105,101
27,29,53,50
15,18,35,32
46,49,15,13
9,10,53,50
20,22,61,59
29,32,50,47
79,83,74,70
24,29,126,122
114,118,39,36
43,46,74,71
108,112,8,6
26,29,88,84
107,110,35,33
52,55,90,87
31,34,81,77
23,26,90,87
27,29,68,66
14,16,64,60
17,17,82,78
8,9,117,114
26,29,100,97
11,12,117,113
97,100,23,21
51,54,63,60
4,4,104,100
70,73,35,32
19,21,141,137
16,17,82,79
37,40,27,24
64,69,38,34
10,11,99,96
84,87,19,18
86,90,87,83
115,119,58,56
20,22,90,86
3,3,102,99
9,11,92,89
9,11,71,67
58,62,20,17
26,29,147,143
8,9,174,170
104,107,76,72
17,19,94,91
89,92,20,19
136,139,27,25
6,7,158,154
49,53,112,108
145,149,16,13
9,11,95,92
133,137,19,16
63,67,87,82
58,63,87,82
3,4,55,51
26,30,29,28
30,32,142,139
78,84,65,61
138,141,11,10
6,0,149,144
146,150,1,4
30,33,69,65
5,5,68,65
9,11,46,43
6,7,112,108
